id,index,text,labels,label_code,pred_labels
322,21098705_s5,"Collectively , our findings demonstrate that DKK-1 overexpression supports tumor growth in part by restricting expression of p21(CIP1/WAF1) through a mechanism independent of canonical Wnt signaling .",evading growth suppressors,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[]
323,11986236_s1,"The latter codes for a novel leucine zipper protein , one of many MLL fusion partners of unknown function .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
324,12607798_s1,Type 1 ( T1 ) T-cell cytokines play a major role in this antileukemic immune effect .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
325,12202630_s8,No detectable cytotoxicity or genetic damage were induced in G(1) released cells as revealed by the tests employed .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
326,12357429_s3,This group of small membrane proteins is associated with the regulation of cell migration and mitotic activity .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
327,1423313_s3,"Comparison of the quercetin arrest points with those of the cell cycle inhibitors aphidicolin and mimosine revealed a temporal order of arrest points in G1 of quercetin , mimosine , and aphidicolin .",evading growth suppressors,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[]
328,12484029_s3,"Therapeutic CHPP ( T-CHPP ) was performed in 21 patients with peritoneal dissemination , and 52 patients without CHPP were a control group .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
329,1294409_s4,The frequency of detection and levels of TGF alpha measured were significantly higher than those of EGF in the normal ovary group ( P &lt ; 0.001 ) and also in the benign ovarian group ( P &lt ; 0.005 ) .,sustaining proliferative signaling,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[]
330,23247530_s8,"As a consequence , no bioaccumulation was observed in fish tissues at the end of the experiment .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
331,23242420_s5,"Moreover , TK VI treatment induced reactive oxygen species ( ROS ) accumulation , an effect in which Bak might play a major role .",tumor promoting inflammation,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[]
332,21541970_s8,"A human leptin mutein LRb antagonist , L39A/D40A/F41A , fully inhibited leptin-induced phosphorylation of JAK2 , ERK1/2 , and Akt/PKB , and partially abrogated effects on apoptotic proteins .","resisting cell death,sustaining proliferative signaling",[0. 0. 0. 0. 0. 0. 0. 1. 1. 0.],[]
333,23405783_s5,RESULTS The percentages of CSCs of the CD133 CD44 + immunophenotype were extremely low in the five PCa cell lines .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
334,23320038_s2,"In this study , a different susceptibility to MCME was found in human lung adenocarcinoma CL1 cells with different metastatic ability , leading to the significant difference of cell viability and invasiveness between MCME-treated CL1-0 and CL1-5 cells .",activating invasion and metastasis,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
335,11774243_s0,Adoptive transfer of immunity against hepatitis B surface antigen ( HBsAg ) was previously shown to facilitate suppression of experimental human hepatocellular carcinoma ( HCC ) expressing HBsAg in athymic mice .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
336,22895682_s2,"However , due to the immunosuppressive function of MSCs , the application of MSCs in prostate cancer therapy remains limited .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
337,22665055_s3,"ERRs are orphan nuclear receptors and key regulators of energy metabolism by orchestrating mitochondrial biogenesis , fatty acid oxidation ( FAO ) and oxidative phosphorylation .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
338,23274086_s0,AMPK is a metabolic sensor that helps maintain cellular energy homeostasis .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
339,20839428_s23,"Skin lesions improved , and there was no fever soon after the initiation of therapy .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
340,24148623_s6,"In clinical specimens of glioblastoma multiforme , we found that immunohistochemical expression of PDK1 , EGFR , and HIF-1α were elevated in glioblastoma multiforme specimens when compared with normal brain tissues .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
341,23170250_s2,"Here , we examined antigen-specific CD8(+) T-cell responses to primary sterile necrotic tumor cells both in vitro and in vivo .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
342,21069451_s3,"In a multivariable model , triple negative cancers showed significantly reduced Fhit and Wwox , increased p53 and Ap2Î³ protein expression , and were significantly more likely than other subtype tumors to exhibit aberrant expression of two or more DDR-associated proteins .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
343,15055260_s3,In the second determination : apoptosis was increased in 5 patients and sFas level was increased in 4 cases .,resisting cell death,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[]
344,12487440_s1,"Lactobacillus helveticus was able to release peptidic compounds during milk fermentation due to its high proteolytic activity , as was shown by the degree of proteolysis and size-exclusion HPLC elution profiles .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
345,20331621_s11,"Hence , in addition to being an attractive candidate compound with therapeutic potential , cantharidin also highlighted the possibility of using PP2A as a therapeutic target for pancreatic cancer treatment .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
346,23098476_s5,Granzyme B expression in carcinoma tissues was analyzed by immunohistochemistry to investigate the tumor local immune status .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
347,12219835_s6,The suppression of directional character of migration of tumour cells by RGD-containing peptide was associated with the decrease in the amount of fibronectin macromolecules attached to fibroblasts .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
348,22495714_s4,"Total RNA was extracted and reverse transcribed into cDNA , and PCR was performed under optimized condition for each receptor subtype .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
349,23267699_s8,RESULTS : YM155 treatment resulted in inhibition of cell proliferation of SK-NEP-1cells in a dose-dependent manner .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
350,22427941_s9,Downregulation of MMP-13 and KGFR expression in SCC cells and HaCaT cells was mediated via ERK1/2 .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
351,20569502_s0,INTRODUCTION Tamoxifen is the most widely prescribed anti-estrogen treatment for patients with estrogen receptor ( ER)-positive breast cancer .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
352,19802014_s2,"Among intracellular proteins , including other heat shock proteins , only constitutive hsc70 was secreted in response to the high-cell density .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
353,20882892_s1,"For , indeed , the tumor lacks the defining features of high mitotic activity , cellular atypia or necrosis , and the microscopic picture is dominated by abundant myxoid stroma containing sparse spindle cells .",resisting cell death,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[]
354,20854069_s3,RESULTS Rb overexpression did not show any significant association with Gleason score or prostate cancer survival. p21 protein expression showed a significant association with prostate cancer survival ( pâ=â0.02 ) and overall survival ( pâ=â0.01 ) in a univariate model but not in a multivariate model with pathological and serum PSA data .,evading growth suppressors,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[]
355,1491701_s5,"IRF-1 protein expressed in G1 exhibits a half-life of about 25 min , whereas in the S phase , the half-life is about 60 min .",sustaining proliferative signaling,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[]
356,20347380_s6,"On the contrary , expression level of TNFalpha was statistically higher in poor prognostic group .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
357,1480490_s6,"In contrast , with the hydrophilic , intranuclear sensitizer meso-tetra(4-sulphonatophenyl)porphyrin , no such plateau level was found .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
358,23160694_s6,"High TYMPcyt expression was observed in 7.2% of the cases , moderate in 22.7% and weak in 59.9% , while 10.3% were negative .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
359,22753722_s1,"Previously , we demonstrated that delta-tocotrienol inhibits NSCLC cell proliferation , invasion and induces apoptosis by down-regulation of the Notch-1 signaling pathway .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
360,11976323_s6,"In addition , the caspase inhibitor DEVD-CHO reduced the apoptotic response and increased survival of all three HFK types .",resisting cell death,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[]
361,20333571_s0,BACKGROUND The current staging system provides an anatomical classification of lung tumors ; its secondary purpose is to allow the prognostic stratification of patients into homogeneous groups after surgery .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
362,20927103_s1,"Whereas the mechanism of hypoxia-driven angiogenesis is well understood , the link between inflammation-induced oxidation and de novo blood vessel growth remains obscure .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
363,20450762_s6,"The clinical presentation included nasal obstruction , nasal discharge , nasal bleeding , facial pain , facial swelling , toothache and tear overflow .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
364,21120602_s4,"We found that ERÎ² inhibits CDK1 activity , which is the critical determinant of the G2/M progression .",sustaining proliferative signaling,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[]
365,22842522_s11,"MFP revealed that c-Myc , KLF4 and Oct1 altered amino acid metabolism with specific patterns .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
366,12483647_s2,"METHODS Thirty-one specimens were resected from patients with neuroblastoma and the expression of vascular endothelial growth factor ( VEGF ) , and its receptor ( Flk-1 ) was examined using immunohistochemistry .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
367,12415261_s7,This approach may provide a new strategy for the rational design of cancer therapies .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
368,20352345_s7,Log-rank survival analysis showed that median survival duration was prolonged ( P&lt;0.001 ) .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
369,21132012_s6,"Hence , combining mAbs offers a therapeutic strategy , potentially able to enhance clinical efficacy of existing antireceptor immunotherapeutics .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
370,1348967_s4,None of the 11 normal breast tissue samples was positive .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
371,22883469_s0,Both the deregulation of microRNAs and epidermal growth factor receptor ( EGFR ) are emerging as important factors in non-small-cell lung cancer ( NSCLC ) .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
372,23152853_s6,"Importantly , Î±HS-mediated proliferation was efficiently counter-acted by heparin and was absent in HSPG-deficient mutant cells , confirming HS-specific effects .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
373,1281554_s2,Human recombinant IL-8 was potently angiogenic when implanted in the rat cornea and induced proliferation and chemotaxis of human umbilical vein endothelial cells .,inducing angiogenesis,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[]
374,23542175_s8,"We demonstrate PKCÉ as a tractable therapeutic target for TNBC , where p120ctn phosphorylation may serve as a readout for monitoring patient response.Oncogene advance online publication , 1 April 2013 ; doi:10.1038/onc.2013.91 .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
375,12674376_s4,The tea extracts decreased the micronuclei ( MN ) induced by CP .,genomic instability and mutation,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[]
376,12533744_s20,The incidences of several nonneoplastic lesions of the lung and nose were significantly increased in males and females exposed to 2 mg/m(3) or greater .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
377,22277962_s8,Our results show that the dispersion method used can influence the results of toxicity studies .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
378,22427682_s0,"Cigarette smoking is implicated in numerous diseases , including emphysema and lung cancer .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
379,23247530_s2,Fish were exposed 4 days followed by a 6-day depuration period .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
380,23064360_s5,"Signaling of TNFR-2 , but not TNFR-1 , promoted MDSC survival through upregulation of cellular FLICE-inhibitory protein ( c-FLIP ) and inhibition of caspase-8 activity .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
381,12660017_s5,The high cytotoxic potential can be attributed to the enhanced DNA binding and sequence recognition capacity of the cationic compounds .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
382,12632256_s7,"Together , the results suggest that , in CHO-K1 cells , tamoxifen induced a [ Ca(2+)](i) increase by causing store-Ca(2+) release from the endoplasmic reticulum in an phospholipase C-independent manner , and by inducing Ca(2+) influx .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
383,1458472_s1,"Pure cultures of each type were obtained by subcloning , and both have maintained their characteristic phenotypes for at least 1 year ( 40 passages ) .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
384,12204665_s2,"To clarify the expression of p107 in colorectal tumours , 22 normal mucosae , 9 hyperplastic polyps , 60 adenomas , 198 primary carcinomas , 21 lymph-nodal metastases , and 10 hepatic metastases were immunohistochemically stained for p107 , cyclin A , cyclin E , CDK2 and Ki67 .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
385,22438805_s5,"Now , we also show that EBNA3C efficiently blocks E2F1-mediated apoptosis , as well as its anti-proliferative effects in a p53-independent manner , in response to DNA damage .","genomic instability and mutation,resisting cell death",[0. 0. 0. 0. 0. 1. 0. 1. 0. 0.],[]
386,22844452_s10,CONCLUSIONS/SIGNIFICANCE The majority of recurrent gliomas are of monoclonal origin .,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
387,1336179_s7,"Moreover , we present evidence that the fidelity of replication opposite O6-methylguanine adducts of both the leading and lagging strands is not affected by the 3 ' flanking base .",genomic instability and mutation,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[]
388,20110356_s9,"In OXPHOS-dependent LKB1-null cells , no AMPK activation by oligomycin is detected , yet cells still show a similar adaptation .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
389,1472078_s2,"In order to investigate this , we have studied the changes occurring in thymocytes isolated from rats , from 2-24 hr after a dose of dexamethasone ( 1 mg/kg ) , which caused 50% thymic atrophy .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
390,12636105_s9,"The PhIP-DNA adduct level was significantly increased by administration of 0.1% UDCA , 0.1% DCA ( P&lt;0.05 ) and 0.4% UDCA ( P&lt;0.01 ) .",genomic instability and mutation,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[]
391,22415601_s9,"In mRNA array analysis , HER4 knockdown predominately altered genes related to cell cycle regulation .","evading growth suppressors,sustaining proliferative signaling",[0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],[]
392,23300567_s7,These results suggest that aberrant CDK6 expression or activation that is frequently observed in human tumors can contribute through NF-ÎºB to chronic inflammation and neoplasia .,tumor promoting inflammation,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[]
393,23254306_s3,"We then investigate the effect of CDK2 deficiency on senescence in healthy cells , followed by effectiveness of CDK2 deficiency in triggering senescence in DNA damaged cells .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
394,23272087_s1,"However , whether inactivation of this checkpoint contributes directly to prostate specific cancer predisposition is still unknown .",,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[]
